Player Name,Season Start, Salary,,,,
Patrick Mills,2014,3842105.00,,,,
Al Harrington,2014,3805000.00,,,,
Joel Anthony,2014,3800000.00,,,,
Raymond Felton,2014,3793693.00,,,,
Jonas Valanciunas,2014,3678360.00,,,,
Thomas Robinson,2014,3678360.00,,,,
Marreese Speights,2014,3657500.00,,,,
Alex Len,2014,3649920.00,,,,
Dante Exum,2014,3615000.00,,,,
Brandon Knight,2014,3553917.00,,,,
Gerald Green,2014,3500000.00,,,,
Darrell Arthur,2014,3457149.00,,,,
Steve Novak,2014,3445946.00,,,,
Matt Barnes,2014,3396250.00,,,,
Mirza Teletovic,2014,3368100.00,,,,
Damian Lillard,2014,3340920.00,,,,
Mike Scott,2014,3333333.00,,,,
Andrei Kirilenko,2014,3326235.00,,,,
Tyler Hansbrough,2014,3326235.00,,,,
Nerlens Noel,2014,3315120.00,,,,
Marcus Smart,2014,3283320.00,,,,
Alexey Shved,2014,3282056.00,,,,
Bojan Bogdanovic,2014,3278000.00,,,,
Evan Turner,2014,3278000.00,,,,
Jason Smith,2014,3278000.00,,,,
Carlos Boozer,2014,3250000.00,,,,
Gary Neal,2014,3250000.00,,,,
Anthony Morrow,2014,3200000.00,,,,
Dorell Wright,2014,3150000.00,,,,
Quincy Pondexter,2014,3146068.00,,,,
Chris Copeland,2014,3135000.00,,,,
Randy Foye,2014,3135000.00,,,,
Klay Thompson,2014,3075880.00,,,,
Harrison Barnes,2014,3049920.00,,,,
Alec Burks,2014,3034356.00,,,,
Ben McLemore,2014,3026280.00,,,,
Joel Freeland,2014,3013512.00,,,,
Anthony Tolliver,2014,3000000.00,,,,
D.J. Augustin,2014,3000000.00,,,,
Furkan Aldemir,2014,3000000.00,,,,
Jerryd Bayless,2014,3000000.00,,,,
Kosta Koufos,2014,3000000.00,,,,
Travis Outlaw,2014,3000000.00,,,,
Julius Randle,2014,2997360.00,,,,
Markieff Morris,2014,2989239.00,,,,
Marcus Morris,2014,2943221.00,,,,
Will Bynum,2014,2915908.00,,,,
Kawhi Leonard,2014,2894059.00,,,,
Marco Belinelli,2014,2873750.00,,,,
Terrence Ross,2014,2793960.00,,,,
Kentavious Caldwell-Pope,2014,2772480.00,,,,
Nikola Vucevic,2014,2751260.00,,,,
Luke Ridnour,2014,2750000.00,,,,
Nik Stauskas,2014,2745840.00,,,,
Jameer Nelson,2014,2732000.00,,,,
Mike Miller,2014,2732000.00,,,,
Udonis Haslem,2014,2732000.00,,,,
Iman Shumpert,2014,2616975.00,,,,
Andre Drummond,2014,2568360.00,,,,
Trey Burke,2014,2548560.00,,,,
James Johnson,2014,2500000.00,,,,
DeMarre Carroll,2014,2442455.00,,,,
Austin Rivers,2014,2439840.00,,,,
Shelvin Mack,2014,2433333.00,,,,
C.J. McCollum,2014,2421000.00,,,,
Elfrid Payton,2014,2397840.00,,,,
Tobias Harris,2014,2380594.00,,,,
Meyers Leonard,2014,2317920.00,,,,
Michael Carter-Williams,2014,2300040.00,,,,
Kenneth Faried,2014,2249768.00,,,,
Nick Collison,2014,2242003.00,,,,
Brendan Haywood,2014,2213688.00,,,,
Reggie Jackson,2014,2204370.00,,,,
Jeremy Lamb,2014,2202000.00,,,,
Steven Adams,2014,2184960.00,,,,
C.J. Watson,2014,2106720.00,,,,
Eric Maynor,2014,2106720.00,,,,
Nate Robinson,2014,2106720.00,,,,
Vitor Faverani,2014,2090000.00,,,,
Aron Baynes,2014,2077000.00,,,,
Beno Udrih,2014,2077000.00,,,,
Danny Granger,2014,2077000.00,,,,
Jordan Farmar,2014,2077000.00,,,,
Josh Smith,2014,2077000.00,,,,
Ramon Sessions,2014,2077000.00,,,,
Steve Blake,2014,2077000.00,,,,
Kelly Olynyk,2014,2075760.00,,,,
Zach LaVine,2014,2055840.00,,,,
Norris Cole,2014,2038206.00,,,,
Cory Joseph,2014,2023261.00,,,,
DeJuan Blair,2014,2000000.00,,,,
Elton Brand,2014,2000000.00,,,,
John Salmons,2014,2000000.00,,,,
Kent Bazemore,2014,2000000.00,,,,
John Henson,2014,1987320.00,,,,
Shabazz Muhammad,2014,1971960.00,,,,
Zoran Dragic,2014,1962103.00,,,,
T.J. Warren,2014,1953120.00,,,,
Maurice Harkless,2014,1887840.00,,,,
Giannis Antetokounmpo,2014,1873200.00,,,,
Adreian Payne,2014,1855320.00,,,,
Jeff Ayres,2014,1828750.00,,,,
Anthony Randolph,2014,1825359.00,,,,
Jeremy Evans,2014,1794871.00,,,,
Joffrey Lauvergne,2014,1790280.00,,,,
Reggie Evans,2014,1768653.00,,,,
Jusuf Nurkic,2014,1762680.00,,,,
Lucas Nogueira,2014,1762680.00,,,,
Luigi Datome,2014,1750000.00,,,,
Tyler Zeller,2014,1703760.00,,,,
Dennis Schroder,2014,1690680.00,,,,
James Young,2014,1674480.00,,,,
Pablo Prigioni,2014,1662961.00,,,,
Ryan Kelly,2014,1650000.00,,,,
Terrence Jones,2014,1618680.00,,,,
Shane Larkin,2014,1606080.00,,,,
Tyler Ennis,2014,1590720.00,,,,
Andrew Nicholson,2014,1545840.00,,,,
Sergey Karasev,2014,1533840.00,,,,
Gary Harris,2014,1519200.00,,,,
Ronny Turiaf,2014,1500000.00,,,,
Donatas Motiejunas,2014,1483920.00,,,,
Evan Fournier,2014,1483920.00,,,,
Bruno Caboclo,2014,1458360.00,,,,
Hedo Turkoglu,2014,1448490.00,,,,
James Jones,2014,1448490.00,,,,
Leandro Barbosa,2014,1448490.00,,,,
Matt Bonner,2014,1448490.00,,,,
Rasual Butler,2014,1448490.00,,,,
Richard Jefferson,2014,1448490.00,,,,
Shawn Marion,2014,1448490.00,,,,
Willie Green,2014,1448490.00,,,,
Drew Gooden,2014,1448000.00,,,,
Jared Sullinger,2014,1424520.00,,,,
Gorgui Dieng,2014,1413480.00,,,,
Mitch McGary,2014,1400040.00,,,,
Victor Claver,2014,1370000.00,,,,
Mason Plumlee,2014,1357080.00,,,,
Jordan Adams,2014,1344120.00,,,,
Charlie Villanueva,2014,1316809.00,,,,
Francisco Garcia,2014,1316809.00,,,,
Ronnie Price,2014,1316809.00,,,,
Ryan Hollins,2014,1316809.00,,,,
John Jenkins,2014,1312920.00,,,,
Jose Barea,2014,1310286.00,,,,
Solomon Hill,2014,1302840.00,,,,
Rodney Hood,2014,1290360.00,,,,
Alan Anderson,2014,1276061.00,,,,
Tim Hardaway,2014,1250640.00,,,,
Pero Antic,2014,1250000.00,,,,
Shabazz Napier,2014,1238640.00,,,,
Aaron Gray,2014,1227985.00,,,,
Glen Davis,2014,1227985.00,,,,
Rodney Stuckey,2014,1227985.00,,,,
Shavlik Randolph,2014,1227985.00,,,,
Shawne Williams,2014,1227985.00,,,,
Tony Wroten,2014,1210080.00,,,,
Reggie Bullock,2014,1200720.00,,,,
Clint Capela,2014,1189200.00,,,,
Miles Plumlee,2014,1169880.00,,,,
Andre Roberson,2014,1160880.00,,,,
Brandon Rush,2014,1145685.00,,,,
Cartier Martin,2014,1145685.00,,,,
Arnett Moultrie,2014,1136160.00,,,,
Perry Jones,2014,1129200.00,,,,
Rudy Gobert,2014,1127400.00,,,,
Marquis Teague,2014,1120920.00,,,,
Festus Ezeli,2014,1112880.00,,,,
Archie Goodwin,2014,1112280.00,,,,
C.J. Wilcox,2014,1109760.00,,,,
Nemanja Nedovic,2014,1104240.00,,,,
Damjan Rudez,2014,1100000.00,,,,
Kyle Anderson,2014,1093680.00,,,,
Kyle Singler,2014,1090000.00,,,,
Xavier Henry,2014,1082000.00,,,,
Alonzo Gee,2014,1063384.00,,,,
Austin Daye,2014,1063384.00,,,,
Omri Casspi,2014,1063384.00,,,,
Wayne Ellington,2014,1063384.00,,,,
John Salmons,2014,1000000.00,,,,
Robert Covington,2014,1000000.00,,,,
Alexis Ajinca,2014,981084.00,,,,
Al-Farouq Aminu,2014,981084.00,,,,
Cole Aldrich,2014,981084.00,,,,
Ed Davis,2014,981084.00,,,,
Ekpe Udoh,2014,981084.00,,,,
Garrett Temple,2014,981084.00,,,,
Greg Stiemsma,2014,981084.00,,,,
Ish Smith,2014,981084.00,,,,
Ish Smith,2014,981084.00,,,,
Jeff Adrien,2014,981084.00,,,,
Luke Babbitt,2014,981084.00,,,,
Wesley Johnson,2014,981084.00,,,,
Jon Leuer,2014,967500.00,,,,
Donald Sloan,2014,948163.00,,,,
Greg Smith,2014,948163.00,,,,
Jimmer Fredette,2014,948163.00,,,,
Joey Dorsey,2014,948163.00,,,,
Lavoy Allen,2014,948163.00,,,,
Wayne Ellington,2014,923780.00,,,,
Bernard James,2014,915243.00,,,,
Chris Douglas-Roberts,2014,915243.00,,,,
Diante Garrett,2014,915243.00,,,,
Draymond Green,2014,915243.00,,,,
Henry Sims,2014,915243.00,,,,
Jae Crowder,2014,915243.00,,,,
Jerome Jordan,2014,915243.00,,,,
Kendall Marshall,2014,915243.00,,,,
Khris Middleton,2014,915243.00,,,,
Kyle O\'Quinn,2014,915243.00,,,,
Patrick Beverley,2014,915243.00,,,,
Quincy Acy,2014,915243.00,,,,
Robert Sacre,2014,915243.00,,,,
Sebastian Telfair,2014,915243.00,,,,
Will Barton,2014,915243.00,,,,
Devyn Marble,2014,884879.00,,,,
Jerami Grant,2014,884879.00,,,,
Joe Harris,2014,884879.00,,,,
Robbie Hummel,2014,880000.00,,,,
Allen Crabbe,2014,862000.00,,,,
Dante Cunningham,2014,831942.00,,,,
Damien Inglis,2014,820000.00,,,,
Carrick Felix,2014,816482.00,,,,
Dewayne Dedmon,2014,816482.00,,,,
Gal Mekel,2014,816482.00,,,,
Hollis Thompson,2014,816482.00,,,,
Ian Clark,2014,816482.00,,,,
Isaiah Canaan,2014,816482.00,,,,
Jeff Withey,2014,816482.00,,,,
Justin Hamilton,2014,816482.00,,,,
Justin Holiday,2014,816482.00,,,,
Matthew Dellavedova,2014,816482.00,,,,
Mike Muscala,2014,816482.00,,,,
Nate Wolters,2014,816482.00,,,,
Nick Calathes,2014,816482.00,,,,
Ognjen Kuzmic,2014,816482.00,,,,
Phil Pressey,2014,816482.00,,,,
Ray McCallum,2014,816482.00,,,,
Ricky Ledo,2014,816482.00,,,,
Russ Smith,2014,816482.00,,,,
Tony Mitchell,2014,816482.00,,,,
Grant Jerrett,2014,816481.00,,,,
Michael Beasley,2014,777778.00,,,,
Hassan Whiteside,2014,769881.00,,,,
Jarnell Stokes,2014,725000.00,,,,
Darius Morris,2014,702756.00,,,,
Spencer Dinwiddie,2014,700000.00,,,,
Carlos Delfino,2014,650000.00,,,,
Marcus Camby,2014,646609.00,,,,
Gal Mekel,2014,633974.00,,,,
Johnny O\'Bryant,2014,600000.00,,,,
Cleanthony Early,2014,507336.00,,,,
Cory Jefferson,2014,507336.00,,,,
Dwight Powell,2014,507336.00,,,,
Eric Moreland,2014,507336.00,,,,
Erick Green,2014,507336.00,,,,
Glenn Robinson,2014,507336.00,,,,
JaKarr Sampson,2014,507336.00,,,,
James Ennis,2014,507336.00,,,,
Joe Ingles,2014,507336.00,,,,
Jordan Clarkson,2014,507336.00,,,,
K.J. McDaniels,2014,507336.00,,,,
Markel Brown,2014,507336.00,,,,
Nick Johnson,2014,507336.00,,,,
Shayne Whittington,2014,507336.00,,,,
Tarik Black,2014,507336.00,,,,
Travis Wear,2014,507336.00,,,,
Tyler Johnson,2014,507336.00,,,,
Amar\'e Stoudemire,2014,485670.00,,,,
Malcolm Thomas,2014,474000.00,,,,
Fab Melo,2014,437080.00,,,,
Kendrick Perkins,2014,434547.00,,,,
Kenyon Martin,2014,414551.00,,,,
Louis Amundson,2014,409167.00,,,,
Lance Thomas,2014,403784.00,,,,
Darius Miller,2014,400000.00,,,,
Glen Rice,2014,400000.00,,,,
Pierre Jackson,2014,400000.00,,,,
Dahntay Jones,2014,387632.00,,,,
Michael Beasley,2014,330226.00,,,,
Miroslav Raduljica,2014,300000.00,,,,
Lorenzo Brown,2014,283367.00,,,,
Toney Douglas,2014,268974.00,,,,
Toure\' Murry,2014,250000.00,,,,
Elijah Millsap,2014,241731.00,,,,
Bernard James,2014,236866.00,,,,
Langston Galloway,2014,235762.00,,,,
Jack Cooley,2014,187357.00,,,,
James Michael McAdoo,2014,167122.00,,,,
Chris Johnson,2014,166897.00,,,,
Jamaal Franklin,2014,163296.00,,,,
Nate Robinson,2014,154918.00,,,,
Bryce Cotton,2014,152200.00,,,,
Jordan Hamilton,2014,150591.00,,,,
Akil Mitchell,2014,150000.00,,,,
Eric Griffin,2014,150000.00,,,,
Quincy Miller,2014,150000.00,,,,
Robert Covington,2014,150000.00,,,,
Will Bynum,2014,144468.00,,,,
Austin Daye,2014,125104.00,,,,
Reggie Williams,2014,125104.00,,,,
John Lucas,2014,123827.00,,,,
Henry Walker,2014,115422.00,,,,
Earl Barron,2014,107676.00,,,,
Elliot Williams,2014,107676.00,,,,
Quincy Miller,2014,107676.00,,,,
Quincy Miller,2014,107676.00,,,,
Chris Johnson,2014,107674.00,,,,
Erik Murphy,2014,100000.00,,,,
Patric Young,2014,100000.00,,,,
Peyton Siva,2014,100000.00,,,,
Seth Curry,2014,100000.00,,,,
Miroslav Raduljica,2014,96100.00,,,,
Nate Wolters,2014,96056.00,,,,
Ricky Ledo,2014,96056.00,,,,
Toure\' Murry,2014,96056.00,,,,
Jarvis Varnado,2014,75000.00,,,,
Tyrus Thomas,2014,72234.00,,,,
Alex Kirk,2014,65000.00,,,,
Dee Bost,2014,65000.00,,,,
Kevin Murphy,2014,65000.00,,,,
A.J. Price,2014,62552.00,,,,
Earl Clark,2014,62552.00,,,,
Andre Dawkins,2014,59686.00,,,,
JaMychal Green,2014,59686.00,,,,
Jorge Gutierrez,2014,59686.00,,,,
Larry Drew,2014,59686.00,,,,
Tim Frazier,2014,59686.00,,,,
Lester Hudson,2014,55774.00,,,,
Elliot Williams,2014,53838.00,,,,
Tim Frazier,2014,50734.00,,,,
Bryce Cotton,2014,50000.00,,,,
Khem Birch,2014,50000.00,,,,
Chris Babb,2014,48028.00,,,,
Dwight Buycks,2014,48028.00,,,,
Seth Curry,2014,48028.00,,,,
Jabari Brown,2014,44765.00,,,,
Arinze Onuaku,2014,43226.00,,,,
Drew Gordon,2014,40000.00,,,,
Aaron Craft,2014,35000.00,,,,
Jerrelle Benimon,2014,35000.00,,,,
Mitchell Watt,2014,35000.00,,,,
Sean Kilpatrick,2014,35000.00,,,,
David Stockton,2014,29843.00,,,,
David Wear,2014,29843.00,,,,
Jarell Eddie,2014,29843.00,,,,
Jerel McNeal,2014,29843.00,,,,
Jerrelle Benimon,2014,29843.00,,,,
Sean Kilpatrick,2014,29843.00,,,,
Sim Bhullar,2014,29843.00,,,,
Ivan Johnson,2014,25000.00,,,,
Will Cherry,2014,25000.00,,,,
Josh Davis,2014,20000.00,,,,
Jamaal Franklin,2014,19914.00,,,,
Orlando Sanchez,2014,15000.00,,,,
Kobe Bryant,2015,25000000.00,,,,
Joe Johnson,2015,24894863.00,,,,
LeBron James,2015,22971000.00,,,,
Carmelo Anthony,2015,22875000.00,,,,
Dwight Howard,2015,22359364.00,,,,
Chris Bosh,2015,22192730.00,,,,
Chris Paul,2015,21468696.00,,,,
Kevin Durant,2015,20158622.00,,,,
Derrick Rose,2015,20093063.00,,,,
Brook Lopez,2015,20000000.00,,,,
Dwyane Wade,2015,20000000.00,,,,
Marc Gasol,2015,19700000.00,,,,
DeAndre Jordan,2015,19500000.00,,,,
Kevin Love,2015,19500000.00,,,,
LaMarcus Aldridge,2015,19500000.00,,,,
Cameron Bairstow,2015,19000000.00,,,,
Blake Griffin,2015,18907725.00,,,,
Paul George,2015,17120106.00,,,,
Russell Westbrook,2015,16744218.00,,,,
Kawhi Leonard,2015,16500000.00,,,,
Enes Kanter,2015,16400000.00,,,,
Greg Monroe,2015,16400000.00,,,,
Wesley Matthews,2015,16400000.00,,,,
Tobias Harris,2015,16000000.00,,,,
John Wall,2015,15851950.00,,,,
James Harden,2015,15756438.00,,,,
Eric Gordon,2015,15514031.00,,,,
Klay Thompson,2015,15500000.00,,,,
Roy Hibbert,2015,15500000.00,,,,
David Lee,2015,15493680.00,,,,
Gordon Hayward,2015,15409570.00,,,,
Chandler Parsons,2015,15361500.00,,,,
Jimmy Butler,2015,15260000.00,,,,
Khris Middleton,2015,15000000.00,,,,
Goran Dragic,2015,14780000.00,,,,
Kyrie Irving,2015,14746000.00,,,,
DeMarcus Cousins,2015,14728844.00,,,,
Draymond Green,2015,14300000.00,,,,
Tristan Thompson,2015,14260870.00,,,,
Danilo Gallinari,2015,14000000.00,,,,
Reggie Jackson,2015,14000000.00,,,,
Al Jefferson,2015,13833333.00,,,,
DeMarre Carroll,2015,13500000.00,,,,
Tony Parker,2015,13437500.00,,,,
Joakim Noah,2015,13400000.00,,,,
Eric Bledsoe,2015,13086957.00,,,,
Nene Hilario,2015,13000000.00,,,,
Robin Lopez,2015,13000000.00,,,,
Tyson Chandler,2015,13000000.00,,,,
Ty Lawson,2015,12404495.00,,,,
Rudy Gay,2015,12403101.00,,,,
Ricky Rubio,2015,12365000.00,,,,
Serge Ibaka,2015,12350000.00,,,,
Nicolas Batum,2015,12235750.00,,,,
Nikola Pekovic,2015,12100000.00,,,,
Al Horford,2015,12000000.00,,,,
Amir Johnson,2015,12000000.00,,,,
Andrew Bogut,2015,12000000.00,,,,
Brandon Knight,2015,12000000.00,,,,
JaVale McGee,2015,12000000.00,,,,
Kemba Walker,2015,12000000.00,,,,
Kyle Lowry,2015,12000000.00,,,,
Derrick Favors,2015,11933333.00,,,,
Andre Iguodala,2015,11710456.00,,,,
Stephen Curry,2015,11370786.00,,,,
Nikola Vucevic,2015,11250000.00,,,,
Kenneth Faried,2015,11235955.00,,,,
Tyreke Evans,2015,11227000.00,,,,
Marcin Gortat,2015,11217391.00,,,,
Thaddeus Young,2015,11200000.00,,,,
Omer Asik,2015,11000000.00,,,,
Jrue Holiday,2015,10595507.00,,,,
Wilson Chandler,2015,10500000.00,,,,
Monta Ellis,2015,10300000.00,,,,
Luol Deng,2015,10151612.00,,,,
Gerald Wallace,2015,10105855.00,,,,
Danny Green,2015,10000000.00,,,,
Zach Randolph,2015,9638555.00,,,,
Anderson Varejao,2015,9638554.00,,,,
Mike Conley,2015,9588426.00,,,,
DeMar DeRozan,2015,9500000.00,,,,
Rajon Rondo,2015,9500000.00,,,,
Alec Burks,2015,9213484.00,,,,
Jeff Green,2015,9200000.00,,,,
Iman Shumpert,2015,9000000.00,,,,
Lance Stephenson,2015,9000000.00,,,,
Kevin Garnett,2015,8500000.00,,,,
Ryan Anderson,2015,8500000.00,,,,
Taj Gibson,2015,8500000.00,,,,
Tiago Splitter,2015,8500000.00,,,,
Brandon Jennings,2015,8344497.00,,,,
Dirk Nowitzki,2015,8333334.00,,,,
Corey Brewer,2015,8200000.00,,,,
Trevor Ariza,2015,8193030.00,,,,
Arron Afflalo,2015,8000000.00,,,,
George Hill,2015,8000000.00,,,,
Jeff Teague,2015,8000000.00,,,,
Markieff Morris,2015,8000000.00,,,,
O.J. Mayo,2015,8000000.00,,,,
Ersan Ilyasova,2015,7900000.00,,,,
Channing Frye,2015,7807579.00,,,,
Avery Bradley,2015,7730337.00,,,,
Al-Farouq Aminu,2015,7500000.00,,,,
Kosta Koufos,2015,7500000.00,,,,
Pau Gasol,2015,7448760.00,,,,
Jose Calderon,2015,7402812.00,,,,
Kevin Martin,2015,7085000.00,,,,
Anthony Davis,2015,7070730.00,,,,
Boris Diaw,2015,7000000.00,,,,
Cory Joseph,2015,7000000.00,,,,
Ed Davis,2015,7000000.00,,,,
Lou Williams,2015,7000000.00,,,,
Marvin Williams,2015,7000000.00,,,,
Isaiah Thomas,2015,6912869.00,,,,
J.J. Redick,2015,6867000.00,,,,
Greivis Vasquez,2015,6600000.00,,,,
Aron Baynes,2015,6500000.00,,,,
Carl Landry,2015,6500000.00,,,,
Patrick Beverley,2015,6500000.00,,,,
Rodney Stuckey,2015,6500000.00,,,,
Jason Thompson,2015,6431250.00,,,,
Marco Belinelli,2015,6333333.00,,,,
Michael Kidd-Gilchrist,2015,6331404.00,,,,
Jarrett Jack,2015,6300000.00,,,,
Jodie Meeks,2015,6270000.00,,,,
Patrick Patterson,2015,6268675.00,,,,
Gerald Henderson,2015,6000000.00,,,,
Jae Crowder,2015,6000000.00,,,,
Andrew Wiggins,2015,5758680.00,,,,
Kyle Korver,2015,5746479.00,,,,
Karl-Anthony Towns,2015,5703600.00,,,,
Bradley Beal,2015,5694674.00,,,,
Courtney Lee,2015,5675000.00,,,,
Jamal Crawford,2015,5675000.00,,,,
J.J. Hickson,2015,5613500.00,,,,
Martell Webster,2015,5613500.00,,,,
Josh McRoberts,2015,5543725.00,,,,
Nikola Mirotic,2015,5543725.00,,,,
Shaun Livingston,2015,5543725.00,,,,
Spencer Hawes,2015,5543725.00,,,,
Brandan Wright,2015,5500000.00,,,,
Deron Williams,2015,5500000.00,,,,
Deron Williams,2015,5500000.00,,,,
Mirza Teletovic,2015,5500000.00,,,,
P.J. Tucker,2015,5500000.00,,,,
Josh Smith,2015,5400000.00,,,,
Nick Young,2015,5219169.00,,,,
Zaza Pachulia,2015,5200000.00,,,,
Victor Oladipo,2015,5192520.00,,,,
Tony Allen,2015,5168539.00,,,,
Jabari Parker,2015,5152440.00,,,,
Dion Waiters,2015,5138430.00,,,,
D\'Angelo Russell,2015,5103120.00,,,,
Darren Collison,2015,5013559.00,,,,
C.J. Watson,2015,5000000.00,,,,
Chase Budinger,2015,5000000.00,,,,
Chris Andersen,2015,5000000.00,,,,
Chris Kaman,2015,5000000.00,,,,
J.R. Smith,2015,5000000.00,,,,
Jonas Jerebko,2015,5000000.00,,,,
Kyle Singler,2015,5000000.00,,,,
Marcus Morris,2015,5000000.00,,,,
Tim Duncan,2015,5000000.00,,,,
Timofey Mozgov,2015,4950000.00,,,,
Derrick Williams,2015,4900000.00,,,,
Trevor Booker,2015,4775000.00,,,,
Otto Porter,2015,4662960.00,,,,
Jonas Valanciunas,2015,4660482.00,,,,
Joel Embiid,2015,4626960.00,,,,
Kris Humphries,2015,4600000.00,,,,
Jahlil Okafor,2015,4582680.00,,,,
Jameer Nelson,2015,4500000.00,,,,
Mike Dunleavy,2015,4500000.00,,,,
C.J. Miles,2015,4394225.00,,,,
Alexis Ajinca,2015,4300000.00,,,,
Jason Smith,2015,4300000.00,,,,
Mario Chalmers,2015,4300000.00,,,,
Jared Dudley,2015,4250000.00,,,,
Damian Lillard,2015,4236287.00,,,,
Cody Zeller,2015,4204200.00,,,,
Aaron Gordon,2015,4171680.00,,,,
Kristaps Porzingis,2015,4131720.00,,,,
Vince Carter,2015,4088091.00,,,,
Devin Harris,2015,4053000.00,,,,
Alan Anderson,2015,4000000.00,,,,
Ian Mahinmi,2015,4000000.00,,,,
J.J. Barea,2015,4000000.00,,,,
Jordan Hill,2015,4000000.00,,,,
Nemanja Bjelica,2015,4000000.00,,,,
Thabo Sefolosha,2015,4000000.00,,,,
Raymond Felton,2015,3950313.00,,,,
Harrison Barnes,2015,3873398.00,,,,
Marreese Speights,2015,3815000.00,,,,
Alex Len,2015,3807120.00,,,,
Dante Exum,2015,3777720.00,,,,
Kyle O\'Quinn,2015,3750000.00,,,,
Nick Collison,2015,3750000.00,,,,
Steve Novak,2015,3750000.00,,,,
Mario Hezonja,2015,3741480.00,,,,
Lavoy Allen,2015,3700000.00,,,,
Anthony Bennett,2015,3650000.00,,,,
Patrick Mills,2015,3578947.00,,,,
Terrence Ross,2015,3553917.00,,,,
Matt Barnes,2015,3542500.00,,,,
Nerlens Noel,2015,3457800.00,,,,
Marcus Smart,2015,3431040.00,,,,
Bojan Bogdanovic,2015,3425510.00,,,,
Evan Turner,2015,3425510.00,,,,
Paul Pierce,2015,3400000.00,,,,
Willie Cauley-Stein,2015,3398280.00,,,,
Quincy Pondexter,2015,3382023.00,,,,
Anthony Morrow,2015,3344000.00,,,,
K.J. McDaniels,2015,3333333.00,,,,
Mike Scott,2015,3333333.00,,,,
Will Barton,2015,3333333.00,,,,
Drew Gooden,2015,3300000.00,,,,
Andre Drummond,2015,3272091.00,,,,
Randy Foye,2015,3270000.00,,,,
Ben McLemore,2015,3156600.00,,,,
Julius Randle,2015,3132240.00,,,,
Emmanuel Mudiay,2015,3102240.00,,,,
Austin Rivers,2015,3100000.00,,,,
Meyers Leonard,2015,3075880.00,,,,
Norris Cole,2015,3036927.00,,,,
Jeremy Lamb,2015,3034356.00,,,,
Anthony Tolliver,2015,3000000.00,,,,
Bismack Biyombo,2015,3000000.00,,,,
Brandon Bass,2015,3000000.00,,,,
D.J. Augustin,2015,3000000.00,,,,
Dante Cunningham,2015,3000000.00,,,,
Furkan Aldemir,2015,3000000.00,,,,
Jerryd Bayless,2015,3000000.00,,,,
Luis Scola,2015,3000000.00,,,,
Omri Casspi,2015,3000000.00,,,,
Tibor Pleiss,2015,3000000.00,,,,
John Henson,2015,2943221.00,,,,
Maurice Harkless,2015,2894059.00,,,,
Kentavious Caldwell-Pope,2015,2891760.00,,,,
Kirk Hinrich,2015,2870000.00,,,,
Nik Stauskas,2015,2869440.00,,,,
Brian Roberts,2015,2854940.00,,,,
Mike Miller,2015,2854940.00,,,,
Udonis Haslem,2015,2854940.00,,,,
Stanley Johnson,2015,2841960.00,,,,
Darrell Arthur,2015,2814000.00,,,,
Manu Ginobili,2015,2814000.00,,,,
Kevin Seraphin,2015,2800000.00,,,,
Sonny Weems,2015,2800000.00,,,,
Trey Burke,2015,2658240.00,,,,
Noah Vonleh,2015,2637720.00,,,,
Tyler Zeller,2015,2616975.00,,,,
Frank Kaminsky,2015,2612500.00,,,,
C.J. McCollum,2015,2525160.00,,,,
Elfrid Payton,2015,2505720.00,,,,
James Johnson,2015,2500000.00,,,,
Joel Anthony,2015,2500000.00,,,,
Leandro Barbosa,2015,2500000.00,,,,
Terrence Jones,2015,2489530.00,,,,
Justise Winslow,2015,2481720.00,,,,
Shelvin Mack,2015,2433333.00,,,,
Michael Carter-Williams,2015,2399040.00,,,,
Andrew Nicholson,2015,2380594.00,,,,
Doug McDermott,2015,2380440.00,,,,
Myles Turner,2015,2357760.00,,,,
Donatas Motiejunas,2015,2288205.00,,,,
Evan Fournier,2015,2288205.00,,,,
Steven Adams,2015,2279040.00,,,,
Jared Sullinger,2015,2269260.00,,,,
Joe Ingles,2015,2250000.00,,,,
Trey Lyles,2015,2239800.00,,,,
Tony Wroten,2015,2179354.00,,,,
Beno Udrih,2015,2170465.00,,,,
Danny Granger,2015,2170465.00,,,,
Ramon Sessions,2015,2170465.00,,,,
Steve Blake,2015,2170465.00,,,,
Kelly Olynyk,2015,2165160.00,,,,
Zach LaVine,2015,2148360.00,,,,
Kendall Marshall,2015,2144722.00,,,,
Devin Booker,2015,2127840.00,,,,
Miles Plumlee,2015,2109294.00,,,,
David Lee,2015,2102224.00,,,,
Gary Neal,2015,2100000.00,,,,
Jeremy Lin,2015,2100000.00,,,,
Mo Williams,2015,2100000.00,,,,
Shabazz Muhammad,2015,2056920.00,,,,
Zoran Dragic,2015,2050397.00,,,,
T.J. Warren,2015,2041080.00,,,,
Perry Jones,2015,2038206.00,,,,
Cameron Payne,2015,2021520.00,,,,
Festus Ezeli,2015,2008748.00,,,,
Aaron Brooks,2015,2000000.00,,,,
DeJuan Blair,2015,2000000.00,,,,
Kent Bazemore,2015,2000000.00,,,,
Giannis Antetokounmpo,2015,1953960.00,,,,
Adreian Payne,2015,1938840.00,,,,
Kelly Oubre,2015,1920240.00,,,,
Larry Sanders,2015,1865547.00,,,,
Jusuf Nurkic,2015,1842000.00,,,,
Lucas Nogueira,2015,1842000.00,,,,
Terry Rozier,2015,1824360.00,,,,
Dennis Schroder,2015,1763400.00,,,,
James Young,2015,1749840.00,,,,
